116,1772039847.072008,/big.txt,20480,4096
117,1772039847.0735931,/big.txt,491520,4096
118,1772039847.074937,/big.txt,172032,4096
119,1772039847.0770361,/big.txt,1228800,0
120,1772039847.078794,/big.txt,69632,4096
121,1772039847.080383,/big.txt,1024000,0
122,1772039847.0819001,/big.txt,360448,4096
123,1772039847.083415,/big.txt,778240,4096
124,1772039847.084725,/big.txt,245760,4096
125,1772039847.086012,/big.txt,40960,4096
126,1772039847.087339,/big.txt,1126400,0
127,1772039847.088874,/big.txt,135168,4096
128,1772039847.090268,/big.txt,655360,4096
129,1772039847.091713,/big.txt,860160,4096
130,1772039847.093151,/big.txt,389120,4096
